name,address,tel,business_hours,url,spot
古酒家 久茂地店,沖縄県那覇市久茂地3-2-19　古酒家久茂地店,098-867-2773,9:00～22:30,https://tabi-sake.com/shop/30koosya_kumoji/,30.沖縄本島
古酒家 松尾店,沖縄県那覇市久茂地3-4-18　古酒家 松尾店,098-862-6930,9:00～22:30,https://tabi-sake.com/shop/30koosya_matsuo/,30.沖縄本島
古酒家 市場店,沖縄県那覇市牧志3-1-1　古酒家 市場店,098-866-6532,9:00～22:30,https://tabi-sake.com/shop/30koosya_ichiba/,30.沖縄本島
古酒家 本店,沖縄県那覇市牧志1-3-62　古酒家 本店,098-863-9317,9:00～22:30,https://tabi-sake.com/shop/30koosya_honten/,30.沖縄本島
おきなわ屋　市場,沖縄県那覇市松尾2-8-29　おきなわ屋 市場,098-943-3398,9:30〜20:30,https://tabi-sake.com/shop/30okinawaya_ichiba/,30.沖縄本島
道の駅おおぎみ やんばるの森ビジターセンター,沖縄県大宜味村字津波95番地　道の駅おおぎみ やんばるの森ビジターセンター,0980-44-2233,9:00～18:00、水曜日定休,https://tabi-sake.com/shop/30oogimiyanbaru/,30.沖縄本島
ネオパークオキナワ,沖縄県名護市名護4607-41 ネオパークオキナワ,0980-52-6348,9:30～17:30,https://tabi-sake.com/shop/30neopark/,30.沖縄本島
もとぶかりゆし市場,沖縄県国頭郡本部町字大浜881-1　もとぶかりゆし市場,0980-43-0280,9:00～19:00、1月1日～3日は休業,https://tabi-sake.com/shop/30motobukariyushiichiba/,30.沖縄本島
妙高酒造　小売り店部,新潟県上越市南本町2-7-47　妙高酒造,025-522-2111,8:15～17:15,https://tabi-sake.com/shop/%e4%b8%8a%e8%b6%8a%e5%a6%99%e9%ab%98%e3%80%80/,31.越後
さくら百嘉店 上越妙高駅店,新潟県上越市大和2-1-1　越妙高駅 SAKURAプラザ内　さくら百嘉店,025-520-9758,8:00～19:00,https://tabi-sake.com/shop/%e4%b8%8a%e8%b6%8a%e5%a6%99%e9%ab%98%e3%80%80%e4%b8%8a%e8%b6%8a%e5%a6%99%e9%ab%98%e9%a7%85%e5%a3%b2%e5%ba%97/,31.越後
カンパーナあらい　セレクトショップMyoko,新潟県妙高市大字猪野山58-1　道の駅あらい　カンパーナあらい,0255-70-1880,平日9:30～18:00、 土日祝9:00〜18:30（冬期休館日・定休日あり）,https://tabi-sake.com/shop/31campana_seklectmyoko/,31.越後
カネタみやげ店,新潟県妙高市田口315 カネタみやげ店,0255-86-2307 ,8:00～19:00,https://tabi-sake.com/shop/%e4%b8%8a%e8%b6%8a%e5%a6%99%e9%ab%98%e3%80%80%e3%82%ab%e3%83%8d%e3%82%bf%e3%81%bf%e3%82%84%e3%81%92%e5%ba%97/,31.越後
道の駅　新潟ふるさと村 バザール館１F　新潟の酒コーナー　,新潟県新潟市西区山田2307　道の駅 新潟ふるさと村,025-230-3000,9:30～17：30　※大型連休時は延長の可能性有,https://tabi-sake.com/shop/31%e9%81%93%e3%81%ae%e9%a7%85%e3%80%80%e6%96%b0%e6%bd%9f%e3%81%b5%e3%82%8b%e3%81%95%e3%81%a8%e6%9d%91/,31.越後
小林酒店,新潟県長岡市金町1丁目5-8（有）小林酒店,0258-52-2461,年中無休 8:00～19:00 平日月曜のみ予約制,https://tabi-sake.com/shop/31kobayashisaketen/,31.越後
道の駅 越後 市振の関,新潟県糸魚川市大字市振1035-50　道の駅 越後 市振の関,025-564-2922,8:30～18:30,https://tabi-sake.com/shop/31echigo_ichiburinoseki/,31.越後
タカハシヤ,新潟県南魚沼郡湯沢町湯沢2-1　タカハシヤ,025-784-2115,9:00～19:00,https://tabi-sake.com/shop/31takahashiya/,31.越後
道の駅 笹川流れ（夕日会館）,新潟県村上市桑川891-1　道の駅 笹川流れ,025-479-2017,9:00～18:00（夏季および冬季は変更有）,https://tabi-sake.com/shop/31michiekisasagawanagare/,31.越後
フィールド妙高,新潟県妙高市大字長森1584番地1　道の駅あらい「四季彩館みょうこう」内,0255-78-7127,9:00～18:00（定休日：火曜日）,https://tabi-sake.com/shop/31%e3%83%95%e3%82%a3%e3%83%bc%e3%83%ab%e3%83%89%e5%a6%99%e9%ab%98/,31.越後
南部堂,新潟県上越市大潟区土底浜１０３２　南部堂,025-534-4078,9:00～18:00（定休日：水曜日）,https://tabi-sake.com/shop/31nanbudou/,31.越後
立原商店,新潟県上越市栄町3-2　立原商店,0255-523-2716,8:00～20:00（日・祝日は9:00～19:00）,https://tabi-sake.com/shop/31tachiharasyouten/,31.越後
酒岳堂,神奈川県足柄下郡箱根町湯本637　酒岳堂,0460－85－5328,8：30～18：00,https://tabi-sake.com/shop/%e7%ae%b1%e6%a0%b9%e3%80%80%e9%85%92%e5%b2%b3%e5%a0%82/,32.箱根
ローソン 箱根仙石高原店（第３新東京市西店）,神奈川県足柄下郡箱根町仙石原1246-265,0460-86-3941,24時間営業,https://tabi-sake.com/shop/32%e7%ae%b1%e6%a0%b9%e3%80%80%e3%83%ad%e3%83%bc%e3%82%bd%e3%83%b3-%e7%ae%b1%e6%a0%b9%e4%bb%99%e7%9f%b3%e9%ab%98%e5%8e%9f%e5%ba%97/,32.箱根
ローソン箱根宮ノ下店,神奈川県足柄下郡箱根町宮ノ下３７６,0460-87-7611,24時間営業,https://tabi-sake.com/shop/32%e7%ae%b1%e6%a0%b9%e3%80%80%e3%83%ad%e3%83%bc%e3%82%bd%e3%83%b3%e7%ae%b1%e6%a0%b9%e5%ae%ae%e3%83%8e%e4%b8%8b%e5%ba%97/,32.箱根
箱根湯本温泉 吉池旅館（売店）,神奈川県足柄下郡箱根町湯本597　箱根湯本温泉 吉池旅館,0460-85-5711,,https://tabi-sake.com/shop/32hakone_yoshiike/,32.箱根
田中屋土産店,神奈川県足柄下郡箱根町湯本706　田中屋土産店,0460-85-5351,平日 8:30～18:00 土・日・祝日は19:00まで<br/>定休日：木曜日,https://tabi-sake.com/shop/32tanakayamiyageten/,32.箱根
田雅重,神奈川県足柄下郡箱根町湯本702　田雅重,0460-85-5770,9:00～17:30 土日祝は18:00まで、木曜日定休,https://tabi-sake.com/shop/32tagajuu/,32.箱根
セブン-イレブン 元箱根店,神奈川県足柄下郡箱根町箱根570-3　セブン-イレブン 元箱根店,0460-83-5770,,https://tabi-sake.com/shop/32sevenmotohakone/,32.箱根
初桜酒造　直営販売店,和歌山県伊都郡かつらぎ町中飯降85　初桜酒造,0736-22-0005,10:00〜17:00,https://tabi-sake.com/shop/%e5%88%9d%e6%a1%9c%e9%85%92%e9%80%a0/,33.和歌山
地酒と和歌山の特産品のお店 STARFIELD,和歌山県有田郡広川町広612-5　STARFIELD,080-9814-0761,<p class="access">和歌山県有田郡広川町広612-5　STARFIELD</p><h3 class="name"><a href="https://tabi-sake.com/shop/33starfield/">地酒と和歌山の特産品のお店 STARFIELD</a></h3><p class="access">厳選した日本各地の地酒とお酒に合う和歌山の特産品を取り揃えています</p><p class="comment">電話番号　080-9814-0761</p><p class="comment">営業時間　9:00〜17:00</br><span style="color: #ff0000"><b>※来店の際は事前にご連絡下さい</b></span></p> </li>,https://tabi-sake.com/shop/33starfield/,33.和歌山
道の駅 藤川宿,愛知県岡崎市藤川町字東沖田44番地　道の駅 藤川宿,0564-66-6031,9:00～18:00,https://tabi-sake.com/shop/34michiekifujikawajuku/,34.愛知
酒のつぼい,愛知県名古屋市昭和区塩付通昭和区２丁目１３　酒のつぼい,052-751-9908,日曜日定休,https://tabi-sake.com/shop/34sakenotsuboi/,34.愛知
 吟酒館 たからや,愛知県豊川市新桜町通2丁目9-1　吟酒館たからや,0533-89-8800,10:00～19:00　定休日）毎週 月曜日・火曜日,https://tabi-sake.com/shop/34takaraya/,34.愛知
和のリゾートはづ,愛知県蒲郡市西浦町大山17　和のリゾートはづ,0533-58-1811,,https://tabi-sake.com/shop/34rhazu/,34.愛知
道の駅 伊良湖クリスタルポルト,愛知県田原市伊良湖町宮下3000-65　道の駅 伊良湖クリスタルポルト,0531-35-6631,8:00～17:30,https://tabi-sake.com/shop/34irakocrystal/,34.愛知
セブンイレブン扶桑南山名店,愛知県丹羽郡扶桑町南山名前ノ浦51-1　セブンイレブン扶桑南山名店,0587-93-0837,,https://tabi-sake.com/shop/34sevenfusouminamiyana/,34.愛知
天満屋 倉敷店,岡山県倉敷市阿知1-7-1　天満屋 倉敷店,086-426-2796,10：00～19：30,https://tabi-sake.com/shop/%e5%80%89%e6%95%b7%e3%80%80%e5%a4%a9%e6%ba%80%e5%b1%8b-%e5%80%89%e6%95%b7%e5%ba%97/,35.倉敷
おみやげ街道 倉敷,岡山県倉敷市阿知1-1-1　ＪＲ倉敷駅構内　おみやげ街道 ,086-424-6606,6:45～21:00,https://tabi-sake.com/shop/35%e5%80%89%e6%95%b7%e3%80%80%e3%81%8a%e3%81%bf%e3%82%84%e3%81%92%e8%a1%97%e9%81%93-%e5%80%89%e6%95%b7/,35.倉敷
酒ショップ山本,岡山県岡山市北区広瀬町4-4,086-224-8820,10:00～23:00 　年中無休,https://tabi-sake.com/shop/35%e9%85%92%e3%82%b7%e3%83%a7%e3%83%83%e3%83%97%e5%b1%b1%e6%9c%ac/,35.倉敷
酒工房あおえ,岡山県倉敷市水江1349　酒工房あおえ,086-465-2413,9：00～20：00（祝日は18：00まで）日曜日定休,https://tabi-sake.com/shop/35%e9%85%92%e5%b7%a5%e6%88%bf%e3%81%82%e3%81%8a%e3%81%88/,35.倉敷
瀬戸大橋温泉「やま幸」,岡山県倉敷市下庄140-1 瀬戸大橋温泉「やま幸」,086-462-1126,10:00～23:30（受付22:00）、毎週火曜日定休,https://tabi-sake.com/shop/35onsenyamakou/,35.倉敷
おみやげやプラム水戸,茨城県水戸市宮町１丁目１−１　水戸駅ビル おみやげやプラム水戸,029-228-9363,10:00～21:00,https://tabi-sake.com/shop/%e6%b0%b4%e6%88%b8%e3%83%bb%e5%a4%a7%e6%b4%97%e3%80%80%e3%81%8a%e3%81%bf%e3%82%84%e3%81%92%e3%82%84%e3%83%97%e3%83%a9%e3%83%a0%e6%b0%b4%e6%88%b8/,36.常陸国
大洗まいわい市場,茨城県東茨城郡大洗町港中央11-2　大洗シーサイドステーション　大洗まいわい市場,029-266-1147,10：00～19：00,https://tabi-sake.com/shop/%e6%b0%b4%e6%88%b8%e3%83%bb%e5%a4%a7%e6%b4%97%e3%80%80%e5%a4%a7%e6%b4%97%e3%81%be%e3%81%84%e3%82%8f%e3%81%84%e5%b8%82%e5%a0%b4/,36.常陸国
水戸　門のまえ,茨城県水戸市常磐町1-3-1 偕楽園東門前　門のまえ,029-350-4180,9：00～22：00　火曜定休,https://tabi-sake.com/shop/%e6%b0%b4%e6%88%b8%e3%80%80%e9%96%80%e3%81%ae%e3%81%be%e3%81%88/,36.常陸国
平山酒店,茨城県水戸市末広町3-7-5　平山酒店,029-221-3676,,https://tabi-sake.com/shop/36hirayamasaketen/,36.常陸国
道の駅かつら　 特産品直売センター,茨城県東茨城郡城里町御前山37　道の駅かつら,029-289-2334,9:00～17:00（4月-9月は18:00まで）,https://tabi-sake.com/shop/36michieki_katsura/,36.常陸国
セイコーマート　グランテラス筑西店,茨城県筑西市川澄1850番地 　セイコーマート　グランテラス筑西店,0296-48-6766,6:00～23:00,https://tabi-sake.com/shop/36scm_gtchikusei/,36.常陸国
セイコーマート　エアポート茨城店,茨城県小美玉市与沢1601番地55　セイコーマート　エアポート茨城店,0299-56-2636,6:30～20:30,https://tabi-sake.com/shop/36scm_airportibaraki/,36.常陸国
セイコーマート　水戸市民会館店,茨城県水戸市泉町１丁目７−１　セイコーマート水戸市民会館店,029-353-8551,6:00～24:00,https://tabi-sake.com/shop/36scm_mitoshiminkaikan/,36.常陸国
道の駅 しもつま,茨城県下妻市数須140　道の駅 しもつま,0296-30-5294,平日 9:30～17:30、土日祝日 9:00～18:00</br>休館：毎月第3木曜日,https://tabi-sake.com/shop/36michieki_shimotsuma/,36.常陸国
越前酒乃店はやし 本店,福井県福井市西方2丁目2-13　越前酒乃店はやし,0776-63-5120,10:00〜18:00（定休日：日・祝・第3月曜日）,https://tabi-sake.com/shop/%e8%b6%8a%e5%89%8d%e3%80%80%e8%b6%8a%e5%89%8d%e9%85%92%e4%b9%83%e5%ba%97%e3%81%af%e3%82%84%e3%81%97-%e6%9c%ac%e5%ba%97/,37.越前
東尋坊　たけだ亭,福井県坂井市三国町安島64-1-66　たけだ亭,0776-81-2907,8:30～17:00 ※季節により変動あり,https://tabi-sake.com/shop/37takedatei/,37.越前
おみやげ処　敦賀かわと,福井県敦賀市白銀町4-5　おみやげ処 敦賀かわと,0770-22-4102,9:00～19:00,https://tabi-sake.com/shop/37tsurugakawato/,37.越前
道の駅　一乗谷あさくら水の駅,福井県福井市安波賀中島町1-1-1　道の駅 一乗谷あさくら水の駅,0776-41-2777,物産・情報コーナー 9:00～18：00,https://tabi-sake.com/shop/37asakuramizunoeki/,37.越前
道の駅　南えちぜん山海里,福井県南条郡南越前町牧谷39-2-2　道の駅 南えちぜん山海里,0778-47-3690,7:00～22:00 年中無休,https://tabi-sake.com/shop/37nanjyo_minamiechizen/,37.越前
ヤマザキショップ芦原源の屋,福井県あわら市温泉１丁目４０５　ヤマザキショップ芦原源の屋,0776-77-2045,,https://tabi-sake.com/shop/37awaragennoya/,37.越前
ルネッサ赤沢,静岡県伊東市赤沢190-5　ルネッサ赤沢,0557-54-1670,06：00～23：00,https://tabi-sake.com/shop/%e4%bc%8a%e8%b1%86%e3%80%80%e3%80%8c%e4%bc%8a%e8%b1%86%e9%ab%98%e5%8e%9f%e3%80%8d%e3%83%aa%e3%82%be%e3%83%bc%e3%83%88%e3%82%b3%e3%83%86%e3%83%bc%e3%82%b8%e3%80%80%e3%83%ab%e3%83%8d%e3%83%83%e3%82%b5/,38.伊豆
杉山商店,静岡県伊豆の国市 南江間165　杉山商店,055-948-1281,8:00～20:00</br>定休日：水曜日,https://tabi-sake.com/shop/38sugiyama/,38.伊豆
川奈酒販,静岡県伊東市富戸1091-51　川奈酒販,0557-51-5599,9：00～21：00,https://tabi-sake.com/shop/38kawanasyuhan/,38.伊豆
セブンイレブン 熱海網代店,静岡県熱海市網代627-910　セブンイレブン熱海網代店,0557-67-3730,,https://tabi-sake.com/shop/38sevenatamiajiro/,38.伊豆
谷水屋商店,静岡県賀茂郡河津町田中184-3　谷水屋商店,0558-32-0047,9：00～19：00,https://tabi-sake.com/shop/38tanimizuyasyoten/,38.伊豆
松井酒店,静岡県伊豆の国市長岡1078-3　松井酒店,055-948-0217,9:00～17:00</br>定休日：火曜日,https://tabi-sake.com/shop/38matsuisaketen/,38.伊豆
下田ロープウェイ　売店,静岡県下田市東本郷 1-3-2　下田ロープウェイ　,0558-22-1211,8:45～17:00,https://tabi-sake.com/shop/38shimodaropeway/,38.伊豆
酒匠蔵しばさき,静岡県賀茂郡南伊豆町上賀茂44-2　酒匠蔵しばさき,0558-62-0026,9:00～19:00</br>定休日：日曜日,https://tabi-sake.com/shop/38sakasyougurashibasaki/,38.伊豆
天神酒店,静岡県熱海市咲見町4-1　天神酒店,0557-83-1144,8:00～19:00</br>定休日：水曜・日曜日,https://tabi-sake.com/shop/38tenjinsaketen/,38.伊豆
アベ鳥取堂　鳥取駅南売店,鳥取県鳥取市東品治町111-1 JR鳥取駅 アベ鳥取堂　鳥取駅南売店,080-2924-2793,6:00～19:00,https://tabi-sake.com/shop/%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e3%80%80%e3%82%a2%e3%83%99%e9%b3%a5%e5%8f%96%e5%a0%82%e3%80%80%e9%b3%a5%e5%8f%96%e9%a7%85%e5%8d%97%e5%a3%b2%e5%ba%97/,39.鳥取砂丘
道の駅　清流茶屋かわはら　物産館　鮎遊座,鳥取県鳥取市河原町高福837　道の駅 清流茶屋かわはら　物産館,0858-85-6205,8：00~19：00,https://tabi-sake.com/shop/%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e3%80%80%e9%81%93%e3%81%ae%e9%a7%85%e3%80%8c%e3%83%89%e3%83%aa%e3%83%bc%e3%83%a0%e6%b2%b3%e5%8e%9f%e3%80%8d/,39.鳥取砂丘
鳥取砂丘会館,鳥取県鳥取市福部町湯山2164　鳥取砂丘会館,0857-22-6835 ,8:30～17:00,https://tabi-sake.com/shop/%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e3%80%80%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e4%bc%9a%e9%a4%a8/,39.鳥取砂丘
砂丘センター,鳥取県鳥取市福部町湯山2083　砂丘センター, 0857-22-2111,8:00　～ 17:00,https://tabi-sake.com/shop/%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e3%80%80%e7%a0%82%e4%b8%98%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc/,39.鳥取砂丘
らくだや,鳥取県鳥取市福部町湯山２１６４−８０６　らくだや,0857-23-1735,8:30～17:00(土･日･祝日は延長営業),https://tabi-sake.com/shop/%e9%b3%a5%e5%8f%96%e7%a0%82%e4%b8%98%e3%80%80%e3%82%89%e3%81%8f%e3%81%a0%e3%82%84/,39.鳥取砂丘
中川酒造　蔵売店,鳥取県鳥取市立川町2丁目305　中川酒造,0857-24-9330,8：20～17：20（土日祝日休業）,https://tabi-sake.com/shop/%e4%b8%ad%e5%b7%9d%e9%85%92%e9%80%a0%e3%80%80%e8%94%b5%e5%a3%b2%e5%ba%97/,39.鳥取砂丘
道の駅　西いなば気楽里,鳥取県鳥取市鹿野町岡木280-3　道の駅　西いなば気楽里,0857-82-3178,9:00～18:00,https://tabi-sake.com/shop/39nishiinabakirari/,39.鳥取砂丘
岩井温泉 岩井屋,鳥取県岩美郡岩美町岩井544　岩井屋,0857-72-1525,,https://tabi-sake.com/shop/39iwaionseniwaiya/,39.鳥取砂丘
おみやげ楽市 鳥取店,鳥取県鳥取市東品治町111-1　おみやげ楽市 鳥取店,0857-26-6917,8:00～20:00,https://tabi-sake.com/shop/39omiyagerakuichitottori/,39.鳥取砂丘
道の駅 きなんせ岩美,鳥取県岩美郡岩美町新井337-4　道の駅 きなんせ岩美,0857-73-5155,9:00～19:00,https://tabi-sake.com/shop/39kinanseiwami/,39.鳥取砂丘
道の駅神話の里　白うさぎ,鳥取県鳥取市白兎613　道の駅神話の里　白うさぎ,0857-59-6700,8:00～19:00（12/3～2/28は8:30～18:00）,https://tabi-sake.com/shop/39shinwanosato-shirousagi/,39.鳥取砂丘
